-21.17, 0.66, -3.04, 14181
-20.14, 0.47, -4.24, 14194
-17.14, 0.59, -6.26, 14206
-13.68, 0.43, -6.97, 14219
-12.33, -0.18, -6.12, 14232
-12.26, -1.75, -3.45, 14245
-13.43, -2.63, -1.06, 14257
-16.49, -3.22, 2.52, 14270
-18.71, -3.20, 4.18, 14283
-21.08, -3.23, 4.55, 14296
-21.76, -3.37, 3.61, 14308
-21.47, -3.23, 1.06, 14321
-20.47, -2.82, -1.37, 14334
-19.51, -2.84, -2.26, 14347
-17.95, -2.81, -2.36, 14359
-17.03, -2.94, -2.14, 14372
-15.84, -3.44, -2.04, 14385
-15.13, -3.16, -2.09, 14400
-15.02, -2.41, -2.08, 14413
-15.40, -1.15, -2.09, 14425
-15.86, -0.39, -2.06, 14438
-16.59, 0.45, -1.73, 14451
-17.14, 1.04, -1.01, 14464
-17.25, 1.03, -0.72, 14476
-16.54, 0.41, -1.08, 14489
-15.61, -0.11, -1.59, 14502
-13.91, -0.26, -2.11, 14571
-7.78, -1.52, -4.29, 14584
-6.85, -1.67, -3.97, 14597
-5.48, -1.28, -3.57, 14610
-4.84, -0.39, -3.42, 14622
-4.36, 1.36, -3.73, 14635
-4.15, 2.30, -3.84, 14648
-4.29, 3.66, -3.21, 14661
-5.16, 5.01, -2.72, 14673
-5.78, 5.57, -2.49, 14689
-6.47, 5.25, -2.25, 14701
-7.33, 4.43, -2.04, 14714
-7.86, 3.56, -1.94, 14727
-8.19, 2.42, -1.56, 14740
-8.10, 2.05, -1.48, 14752
-8.02, 0.84, -2.64, 14765
-8.63, -0.06, -5.72, 14778
-6.63, 0.19, -8.14, 14790
-3.08, 0.93, -6.37, 14803
-0.77, 1.30, -4.43, 14816
3.27, 0.38, -2.59, 14829
5.24, -0.89, -1.38, 14841
6.65, -3.61, 1.15, 14854
6.99, -4.71, 2.78, 14867
6.79, -4.31, 5.38, 14880
6.04, -2.91, 7.04, 14892
3.96, -0.36, 8.72, 14905
1.81, 1.23, 9.81, 14918
1.12, 2.01, 10.41, 14933
1.57, 2.62, 10.57, 14946
3.86, 2.23, 9.45, 14959
6.06, 2.04, 8.34, 14971
9.09, 1.91, 7.19, 15041
10.19, 4.04, 7.52, 15054
10.31, 4.52, 7.47, 15066
10.26, 4.88, 7.16, 15079
10.18, 5.10, 6.84, 15092
10.08, 5.09, 6.08, 15105
10.21, 4.77, 5.40, 15117
10.57, 4.21, 4.44, 15130
11.17, 3.94, 3.55, 15143
11.50, 3.71, 2.74, 15156
11.55, 3.02, 1.56, 15168
11.50, 2.50, 0.95, 15181
11.82, 1.59, -0.22, 15194
12.13, 0.91, -1.16, 15207
12.19, 0.04, -2.03, 15219
11.45, -0.43, -2.23, 15232
7.24, -1.27, -0.90, 15256
5.24, -1.58, 0.93, 15269
5.14, -2.26, 1.84, 15282
7.03, -3.72, 1.87, 15295
8.85, -4.75, 0.97, 15307
11.62, -5.70, -1.08, 15320
13.71, -5.72, -3.41, 15333
14.24, -5.48, -4.71, 15346
13.22, -4.54, -5.59, 15358
11.49, -3.56, -5.20, 15371
8.36, -2.44, -3.56, 15384
6.61, -2.04, -2.21, 15397
5.36, -2.38, -0.90, 15409
5.54, -3.14, -0.97, 15422
6.67, -4.60, -2.23, 15435
7.86, -5.41, -3.35, 15447
8.36, -5.51, -3.73, 15517
-0.67, 1.74, 1.86, 15530
-1.78, 1.08, 1.04, 15543
-3.29, -0.22, -0.22, 15558
-4.57, -0.97, -0.67, 15571
-6.58, -1.56, -0.43, 15584
-7.83, -1.99, 0.02, 15596
-9.56, -2.92, 0.69, 15609
-10.94, -3.41, 1.12, 15622
-13.46, -3.42, 1.86, 15635
-15.80, -2.64, 2.86, 15647
-17.17, -1.65, 3.54, 15660
-18.98, -0.14, 4.59, 15673
-20.11, 0.48, 5.40, 15685
-21.55, 1.03, 7.00, 15698
